Date,fund,price,Asset_Class
2010-04-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.343758,Equity
2010-04-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.343758,Equity
2010-04-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.343758,Equity
2010-04-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.695048,Equity
2010-04-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.548592,Equity
2010-04-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.249512,Equity
2010-04-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.095265,Equity
2010-04-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.816312,Equity
2010-04-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.816312,Equity
2010-04-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.816312,Equity
2010-04-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.230956,Equity
2010-04-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.916419,Equity
2010-04-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.31764,Equity
2010-04-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.757533,Equity
2010-04-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.801887,Equity
2010-04-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.801887,Equity
2010-04-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.801887,Equity
2010-04-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.049055,Equity
2010-04-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.370354,Equity
2010-04-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.668951,Equity
2010-04-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.68649,Equity
2010-04-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.408532,Equity
2010-05-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.408532,Equity
2010-05-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.408532,Equity
2010-05-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.408532,Equity
2010-05-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.28993,Equity
2010-05-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.69473,Equity
2010-05-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.120109,Equity
2010-05-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.895837,Equity
2010-05-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.895837,Equity
2010-05-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.895837,Equity
2010-05-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.350344,Equity
2010-05-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.523678,Equity
2010-05-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.263715,Equity
2010-05-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.342451,Equity
2010-05-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.26425,Equity
2010-05-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.26425,Equity
2010-05-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.26425,Equity
2010-05-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.374072,Equity
2010-05-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.719547,Equity
2010-05-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.571622,Equity
2010-05-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.06423,Equity
2010-05-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.07581,Equity
2010-05-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.07581,Equity
2010-05-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.07581,Equity
2010-05-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.085338,Equity
2010-05-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.840527,Equity
2010-05-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.432242,Equity
2010-05-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.856897,Equity
2010-05-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.585571,Equity
2010-05-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.585571,Equity
2010-05-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.585571,Equity
2010-05-31,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.585571,Equity
2010-06-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.841061,Equity
2010-06-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.377818,Equity
2010-06-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.364961,Equity
2010-06-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.204065,Equity
2010-06-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.204065,Equity
2010-06-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.204065,Equity
2010-06-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.334779,Equity
2010-06-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.247026,Equity
2010-06-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.527688,Equity
2010-06-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.966472,Equity
2010-06-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.807604,Equity
2010-06-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.807604,Equity
2010-06-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.807604,Equity
2010-06-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,130.934103,Equity
2010-06-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.810745,Equity
2010-06-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.948706,Equity
2010-06-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.627051,Equity
2010-06-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.906536,Equity
2010-06-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.906536,Equity
2010-06-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.906536,Equity
2010-06-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,134.481229,Equity
2010-06-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.862756,Equity
2010-06-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,130.757384,Equity
2010-06-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.583303,Equity
2010-06-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.16547,Equity
2010-06-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.16547,Equity
2010-06-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.16547,Equity
2010-06-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.333361,Equity
2010-06-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,123.746704,Equity
2010-06-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,123.747215,Equity
2010-07-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,121.922724,Equity
2010-07-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,121.256879,Equity
2010-07-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,121.256879,Equity
2010-07-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,121.256879,Equity
2010-07-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,121.650936,Equity
2010-07-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,122.644733,Equity
2010-07-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.186312,Equity
2010-07-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.085441,Equity
2010-07-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.391511,Equity
2010-07-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.391511,Equity
2010-07-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.391511,Equity
2010-07-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.643525,Equity
2010-07-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.686775,Equity
2010-07-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.414403,Equity
2010-07-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.500404,Equity
2010-07-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.985592,Equity
2010-07-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.985592,Equity
2010-07-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.985592,Equity
2010-07-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.082648,Equity
2010-07-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.378722,Equity
2010-07-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,126.856767,Equity
2010-07-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.896834,Equity
2010-07-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.515702,Equity
2010-07-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.515702,Equity
2010-07-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.515702,Equity
2010-07-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.338338,Equity
2010-07-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.787089,Equity
2010-07-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.106022,Equity
2010-07-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.092309,Equity
2010-07-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.333061,Equity
2010-07-31,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.333061,Equity
2010-08-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.333061,Equity
2010-08-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.267656,Equity
2010-08-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.91484,Equity
2010-08-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.551499,Equity
2010-08-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.064303,Equity
2010-08-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.816093,Equity
2010-08-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.816093,Equity
2010-08-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.816093,Equity
2010-08-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.502988,Equity
2010-08-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.936327,Equity
2010-08-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.949014,Equity
2010-08-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.671638,Equity
2010-08-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.35035,Equity
2010-08-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.35035,Equity
2010-08-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.35035,Equity
2010-08-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,124.895045,Equity
2010-08-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.154858,Equity
2010-08-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.257964,Equity
2010-08-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.609075,Equity
2010-08-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.059112,Equity
2010-08-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.059112,Equity
2010-08-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,125.059112,Equity
2010-08-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,124.92071,Equity
2010-08-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,123.826833,Equity
2010-08-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,123.463092,Equity
2010-08-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,122.429227,Equity
2010-08-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,124.737263,Equity
2010-08-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,124.737263,Equity
2010-08-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,124.737263,Equity
2010-08-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,124.737263,Equity
2010-08-31,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,124.610863,Equity
2010-09-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,127.355551,Equity
2010-09-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,128.853639,Equity
2010-09-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.921872,Equity
2010-09-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.921872,Equity
2010-09-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.921872,Equity
2010-09-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,130.863321,Equity
2010-09-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,130.290543,Equity
2010-09-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,129.178537,Equity
2010-09-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,130.157047,Equity
2010-09-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.306603,Equity
2010-09-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.306603,Equity
2010-09-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.306603,Equity
2010-09-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.695605,Equity
2010-09-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.521579,Equity
2010-09-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.427277,Equity
2010-09-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.138271,Equity
2010-09-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.207372,Equity
2010-09-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.207372,Equity
2010-09-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.207372,Equity
2010-09-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.449266,Equity
2010-09-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.581674,Equity
2010-09-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.644859,Equity
2010-09-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.245678,Equity
2010-09-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.671491,Equity
2010-09-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.671491,Equity
2010-09-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.671491,Equity
2010-09-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,132.313558,Equity
2010-09-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.122302,Equity
2010-09-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.234608,Equity
2010-09-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.130284,Equity
2010-10-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.163521,Equity
2010-10-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.163521,Equity
2010-10-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.163521,Equity
2010-10-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,131.943137,Equity
2010-10-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,133.784922,Equity
2010-10-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,134.884451,Equity
2010-10-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,134.601112,Equity
2010-10-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.065994,Equity
2010-10-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.065994,Equity
2010-10-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.065994,Equity
2010-10-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.361553,Equity
2010-10-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.094054,Equity
2010-10-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.197609,Equity
2010-10-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.140976,Equity
2010-10-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.882565,Equity
2010-10-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.882565,Equity
2010-10-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.882565,Equity
2010-10-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.286315,Equity
2010-10-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.721249,Equity
2010-10-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.032038,Equity
2010-10-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.221897,Equity
2010-10-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.04191,Equity
2010-10-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.04191,Equity
2010-10-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.04191,Equity
2010-10-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.349384,Equity
2010-10-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.318907,Equity
2010-10-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.98614,Equity
2010-10-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.325151,Equity
2010-10-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.906275,Equity
2010-10-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.906275,Equity
2010-10-31,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.906275,Equity
2010-11-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.561315,Equity
2010-11-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.061307,Equity
2010-11-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.486973,Equity
2010-11-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.785704,Equity
2010-11-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.619608,Equity
2010-11-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.619608,Equity
2010-11-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.619608,Equity
2010-11-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.914369,Equity
2010-11-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.827063,Equity
2010-11-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.832428,Equity
2010-11-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.254179,Equity
2010-11-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.923759,Equity
2010-11-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.923759,Equity
2010-11-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.923759,Equity
2010-11-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.513437,Equity
2010-11-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.636507,Equity
2010-11-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.668005,Equity
2010-11-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.265649,Equity
2010-11-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.909533,Equity
2010-11-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.909533,Equity
2010-11-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.909533,Equity
2010-11-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.639845,Equity
2010-11-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,135.907052,Equity
2010-11-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.927019,Equity
2010-11-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.471952,Equity
2010-11-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.03167,Equity
2010-11-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.03167,Equity
2010-11-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,138.03167,Equity
2010-11-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,137.949815,Equity
2010-11-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,136.649352,Equity
2010-12-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,139.332535,Equity
2010-12-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.844929,Equity
2010-12-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.506564,Equity
2010-12-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.506564,Equity
2010-12-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.506564,Equity
2010-12-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.471433,Equity
2010-12-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.704083,Equity
2010-12-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,140.783913,Equity
2010-12-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.873443,Equity
2010-12-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.834988,Equity
2010-12-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.834988,Equity
2010-12-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,141.834988,Equity
2010-12-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,142.150187,Equity
2010-12-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,143.158844,Equity
2010-12-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,143.806636,Equity
2010-12-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,144.101442,Equity
2010-12-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,145.164773,Equity
2010-12-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,145.164773,Equity
2010-12-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,145.164773,Equity
2010-12-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,145.048002,Equity
2010-12-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.575121,Equity
2010-12-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.660724,Equity
2010-12-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.511237,Equity
2010-12-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.116703,Equity
2010-12-25,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.116703,Equity
2010-12-26,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.116703,Equity
2010-12-27,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.116703,Equity
2010-12-28,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.116703,Equity
2010-12-29,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,148.049428,Equity
2010-12-30,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,148.234507,Equity
2010-12-31,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.07046,Equity
2011-01-01,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.07046,Equity
2011-01-02,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.07046,Equity
2011-01-03,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.07046,Equity
2011-01-04,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.649423,Equity
2011-01-05,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,148.497862,Equity
2011-01-06,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,148.223518,Equity
2011-01-07,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.036255,Equity
2011-01-08,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.036255,Equity
2011-01-09,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.036255,Equity
2011-01-10,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.355528,Equity
2011-01-11,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.061136,Equity
2011-01-12,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.68787,Equity
2011-01-13,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.038771,Equity
2011-01-14,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.323224,Equity
2011-01-15,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.323224,Equity
2011-01-16,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,147.323224,Equity
2011-01-17,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.607773,Equity
2011-01-18,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.962668,Equity
2011-01-19,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.353488,Equity
2011-01-20,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.347216,Equity
2011-01-21,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,145.599016,Equity
2011-01-22,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,145.599016,Equity
2011-01-23,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,145.599016,Equity
2011-01-24,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,146.560807,Equity
