Date,ASI Global Inflation-Link Bd P1 Acc,Allianz Strategic Bond C Inc,Allianz Technology Trust Ord,Baillie Gifford Global Inc Growth B Acc,BlackRock European Absolute Alpha D Acc,BlackRock Throgmorton Trust Ord,BlackRock World Mining Trust Ord,Fidelity Asian Values Ord,Fidelity China Special Ord,Fidelity Global Technology W-Acc-GBP,Fundsmith Equity I Acc,HarbourVest Global Priv Equity Ord,HgCapital Trust Ord,Invesco EQQQ NASDAQ-100 ETF GBP,JPM Global Macro Opportunities C Net Acc,JPMorgan China Growth & Income Ord,Janus Henderson Mlt-Ast AbsRet I Acc,Jupiter Strategic AbsRt Bd I £ H Acc,JupiterMerian Glb Eq AbsRt I £ H Acc,L&G All Stocks Index Linked Gt Idx I Acc,L&G Battery Value-Chain ETF GBP,Merian Global Strategic Bond I GBP Acc,Montanaro European Smaller Ord,Pacific Horizon Ord,Pictet - Global Envir Opps I dy GBP,Rathbone Ethical Bond I Inc,Rathbone Global Opportunities S Acc,Rathbone Multi Asset Enhanced Gr S Acc,Rathbone Multi Asset Strategic Gr S Acc,RobecoSAM Sustainable Water Eqs I GBP,Royal London Sterl Extra Yld Bd A,Royal London Sustainable Div C Acc,Scottish Mortgage Ord,Stewart Inv APAC Ldrs Sstby B GBP Acc,Threadneedle (Lux) Glb Smlr Coms GBP ZGH,Trojan Fund X Accumulation,VT Argonaut Absolute Return R GBP Acc,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,Vanguard Glb Bd Idx £ H Acc,WisdomTree Physical Gold GBP,iShares Core S&P 500 ETF USD Acc GBP,iShares Global Water ETF USD Dist GBP,iShares S&P SmallCap 600 ETF USD Dist GBP,NASDAQ Composite,S&P 500
28/03/2006,-0.00177148,-0.00285656,0.004282655,,,-0.010574018,-0.003687769,0,,0,,,-0.001498127,-0.001265022,,0.005970149,,,,-0.004617752,,-0.000837301,-0.00477707,0.005037783,,-0.002903058,0.001366325,,,,-0.001667029,,-0.001934236,0.005465823,,,,,,,,,,-0.004802303,-0.006438184
29/03/2006,-0.004436558,-0.001023123,0.008528785,,,-0.001526718,0.01172116,0.005025126,,0.009009009,,,0,0.008655267,,0.002967359,,,,0.000515463,,0.0002095,-0.004416,0,,-0.000207965,0.005609463,,,,-0.000290402,,0,0.00555827,,,,,,,,,,0.014458949,0.007469696
30/03/2006,-0.000891265,-0.000751058,0,,,0.006116208,0.029268293,0.015,,0.008928571,,,-0.000750188,0.01046463,,0.01183432,,,,-0.001373862,,0.000576006,0.006524814,0.012531328,,-0.000936038,0.008894917,,,,0,,0.009689922,0.003887505,,,,,,,,,,0.001300396,-0.002026276
31/03/2006,-0.001784122,0.000409976,0.00422833,,,0.001519757,-0.003554502,0.002463054,,0.008849557,,,-0.001501502,0.003521127,,0,,,,0.000859846,,0.001779361,-0.005748044,0.002475248,,0.000208203,0.00627615,,,,0.000798838,,0.000959693,0.007200339,,,,,,,,,,-0.000440029,-0.00413767
03/04/2006,0.000893657,-0.000819616,0.009473684,,,0.004552352,0.040428062,0.022113022,,0.00877193,,,0.009022556,0.005779154,,0.014619883,,,,-0.002749142,,0.001306028,0.011723141,0.024691358,,-0.000624479,-0.002821502,,,,-0.012626079,,0.000958773,0.014778325,,,,,,,,,,-0.001303557,0.002270547
04/04/2006,-0.006250001,-0.000957003,0,,,0.003021148,-0.001142857,0.012019231,,-0.008695652,,,0.002235469,-0.011697107,,0.011527378,,,,-0.001550654,,-0.004904262,-0.002698413,0,,-0.001353884,-0.004318688,,,,0.00183729,,-0.007662835,-0.002486384,,,,,,,,,,0.00368895,0.00625669
05/04/2006,0.000898472,0.002121108,0,,,0.003012048,0.027459954,0.002375297,,0,,,0.004460967,0.004775748,,0,,,,0.003451251,,-5.24E-05,-0.005252268,0.004819277,,0.002711441,-0.001046967,,,,0.002127347,,0.009169884,0.002433234,,,,,,,,,,0.006135473,0.004311108
06/04/2006,0,-0.001160726,0.006256517,,,-0.001501502,0.009465479,0,,0.00877193,,,0.001480385,0.009299442,,0.017094017,,,,0.000171969,,-0.000629194,0.008,0.014388489,,-0.001248051,0.012876181,,,,-0.002269234,,0.00095648,0.007104375,,,,,,,,,,0.000601726,-0.001921391
07/04/2006,0,0.000136715,-0.005181347,,,0.001503759,-0.012134584,0,,-0.008695652,,,0.010347376,0.00020475,,0,,,,0.001375517,,-0.00178384,0.001587302,0.009456265,,0.000312402,0.006208425,,,,-0.000146735,,0.002388915,0.006819117,,,,,,,,,,-0.009380901,-0.010343487
10/04/2006,-0.002692998,-0.002255485,-0.00625,,,0.013513514,-0.001675042,0.002369668,,0,,,-0.005852231,-0.001023541,,0,,,,-0.003949177,,-0.002154946,0.002060222,0.004683841,,-0.002082032,0.002497428,,,,-0.001174053,,-0.000476644,-0.003386466,,,,,,,,,,-0.002458294,0.000864527
11/04/2006,0,-0.000479518,-0.004192872,,,0.001481481,0.005592841,-0.002364066,,-0.00877193,,,0.005886681,-0.014139344,,0.005602241,,,,-0.000689537,,0.001316828,0.002688597,0.004662005,,-0.000521594,-0.000879248,,,,-0.000440788,,-0.010014306,0.0008202,,,,,,,,,,-0.00982309,-0.007750959
12/04/2006,0,0.000274142,-0.004210526,,,-0.00443787,-0.027808676,-0.011848341,,0,,,-0.010972933,-0.003949283,,-0.013927577,,,,0.000690013,,-0.002945817,-0.007097792,0.004640371,,0.00031312,-0.012613672,,,,-0.001028958,,-0.005780347,-0.016156413,,,,,,,,,,0.001874103,0.001204792
13/04/2006,0,-0.003699897,-0.007399577,,,0.004457652,-0.004576659,0.004796163,,0,,,0.00591716,0.007199499,,0,,,,-0.006722979,,-0.003376596,0.010325655,0,,-0.004173623,0.001188356,,,,-0.00191289,,0.005813953,0.003807937,,,,,,,,,,0.004938124,0.000776325
17/04/2006,0,0,0,,,0,0,0,,-0.008849557,,,0,0,,0,,,,0,,0,0,0,,0,0,,,,0,,0,0,,,,,,,,,,-0.006427123,-0.00294002
18/04/2006,0,0.000687711,-0.001064963,,,0,0.034482759,0,,0,,,-0.005147059,-0.018750647,,0.011299435,,,,0.001041305,,-0.002752779,-0.009433962,0.009237875,,0.000523889,-0.00934718,,,,0.000294855,,-0.001445087,0,,,,,,,,,,0.019462081,0.017077384
19/04/2006,-0.000900089,0.002955123,0.004264392,,,0.00591716,0.001666667,0.014319809,,0,,,0.002217295,0.003378378,,0.011173184,,,,0.006414702,,-0.000796263,0.00952381,0.013729977,,0.003560582,0.014078176,,,,0.001547531,,0.014954173,0,,,,,,,,,,0.006255991,0.002027128
20/04/2006,0,-0.000822256,-0.002123142,,,0.002941176,-0.027176927,0.004705882,,0.017857142,,,0.007374631,0.006313131,,0,,,,-0.002756246,,-0.000796898,0.002358491,0.027088036,,-0.001460921,0.013587358,,,,0.002207343,,-0.005703422,0.013514315,,,,,,,,,,-0.003513394,0.00116793
21/04/2006,0,-0.000205733,0.004255319,,,0,0.011402509,0.004683841,,-0.00877193,,,0.005124451,-0.005227938,,-0.002762431,,,,-0.002936603,,0.001541897,0.00134902,0.004395604,,-0.000836033,0.000874254,,,,-0.001101241,,0.003824092,0.003450494,,,,,,,,,,-0.00833419,-0.000137199
24/04/2006,-0.0009009,-0.002469305,-0.002118644,,,-0.002932551,0.002254791,-0.011655012,,-0.008849557,,,-0.003641661,-0.012823208,,0.008310249,,,,-0.006583507,,-0.001114827,-0.000563945,0,,-0.003556114,0.008298152,,,,-0.000440982,,-0.004761905,-0.003438629,,,,,,,,,,-0.004046432,-0.002417519
25/04/2006,0,-0.002887987,0,,,0,0.007874016,0.002358491,,0,,,0.001461988,-0.004045997,,0.010989011,,,,-0.007150333,,0.002125851,0.000188088,0,,-0.004093628,-0.001155069,,,,-0.001544118,,0.002870813,-0.006433125,,,,,,,,,,-0.001319903,-0.004869617
26/04/2006,-0.006311994,-0.001586098,0,,,-0.004411765,0.003348214,0.002352941,,0.008928571,,,-0.001459854,0.000641437,,0.024456522,,,,-0.000702616,,-0.000424268,0.003478969,0.008752735,,-0.001264756,0.006360219,,,,-0.000736431,,0.001908397,0.009417859,,,,,,,,,,0.001428929,0.002819337
27/04/2006,-0.00090744,-0.001726758,-0.006369427,,,-0.005908419,-0.032258065,-0.002347418,,-0.008849557,,,-0.005847953,0.001068376,,-0.00795756,,,,-0.002285112,,-0.00042445,-0.000530968,-0.002169197,,-0.002321654,-0.002010916,,,,0.002063527,,-0.003809524,0.00192431,,,,,,,,,,0.004850841,0.003301596
28/04/2006,0.002724795,0.001522175,0.002136752,,,0.004457652,-0.009770115,-0.016470588,,-0.017857142,,,-0.008088235,-0.016648879,,-0.002673797,,,,0.003171248,,-0.005573247,0.00053125,0,,0.001692405,-0.017846863,,,,-0.000220637,,-0.009560229,-0.012745897,,,,,,,,,,-0.009543864,0.000679546
01/05/2006,0.006340578,0,0,,,0,0,0,,0,,,0,0,,0,,,,0,,0,0,0,,0,0,,,,0,,0,0,,,,,,,,,,-0.007655325,-0.004135512
02/05/2006,-0.003600359,0.001727116,0,,,0.00443787,0.023795705,0.009569378,,-0.009090911,,,0.008895478,-0.020186672,,0.002680965,,,,0.004214962,,-0.006778757,-0.003654309,-0.002173913,,-0.009081309,0.002344666,,,,0,,0,0.003831869,,,,,,,,,,0.00219111,0.006144714
03/05/2006,0.000903341,0.002137931,-0.017057569,,,0.005891016,-0.011337868,0.002369668,,0,,,0.005143277,-0.005538325,,0,,,,0.010493181,,-0.001504729,0.006269592,0.002178649,,0.003942882,-0.002192981,,,,-0.001103428,,-0.003861004,0.007810665,,,,,,,,,,-0.002541352,-0.003875973
04/05/2006,0,-0.002064552,0.001084599,,,0.001464129,0.006307339,0.002364066,,0.009174313,,,0.006578947,0.009801738,,0.002673797,,,,-0.00657667,,-0.005005382,0.003115265,0,,-0.005625729,-0.013040294,,,,-0.000294573,,-0.005813953,-0.006468155,,,,,,,,,,0.008650257,0.003157206
05/05/2006,-0.003610107,-0.001930901,0.007583965,,,0.005847953,0.016524217,0,,0,,,-0.003631082,-0.000661813,,0,,,,-0.00348432,,-0.000378643,0.003571429,0.002173913,,-0.00149445,0.00118765,,,,-0.000736648,,0.013645224,-0.003929619,,,,,,,,,,0.00803398,0.010295302
08/05/2006,0.002717391,0.001589166,0.002150538,,,0.00872093,0.015134529,0.002358491,,0,,,0.003644315,0.001324503,,0.005333333,,,,0.004545455,,-0.000108225,-0.006653257,0.00867679,,0.003100278,-0.00163108,,,,-0.000516034,,0.003846154,0.010893246,,,,,,,,,,0.00103302,-0.000829694
09/05/2006,-0.000903344,-0.001310706,-0.005364807,,,0,-0.002208724,0,,-0.009090911,,,0.000726216,-0.002865961,,0,,,,-0.005917161,,-0.000595302,0.009813084,0,,-0.002131515,-0.000891134,,,,-0.000295029,,0.001915709,-0.00361137,,,,,,,,,,-0.002874209,0.000362342
10/05/2006,-0.000904158,0,-0.003236246,,,0.001440922,0.010514665,0,,-0.009174312,,,-0.000725689,-0.006853858,,0,,,,0.001925771,,0.002761682,0,0,,0.001815658,0.004013677,,,,0.000811569,,-0.001912046,0.001227639,,,,,,,,,,-0.007488511,-0.001728149
11/05/2006,0.002714932,0.00013815,-0.023809524,,,-0.007194245,0.012048193,-0.002352941,,-0.027777777,,,-0.004357298,-0.032279608,,0,,,,0,,-0.004968138,-0.005059386,0,,-0.002665246,-0.003553449,,,,-0.001842978,,-0.006704981,0.002101944,,,,,,,,,,-0.020700311,-0.012798074
12/05/2006,-0.001805055,-0.000276262,-0.024390244,,,-0.011594203,-0.034632035,-0.030660377,,-0.01904762,,,-0.015317287,-0.014952841,,-0.01061008,,,,0.003844137,,-0.005861283,-0.006232365,-0.006451613,,0.002031,-0.015453197,,,,-0.000812408,,-0.047251688,-0.020625765,,,,,,,,,,-0.012724919,-0.011241158
15/05/2006,-0.000904158,-0.000967185,-0.030681818,,,-0.045454545,-0.061659193,-0.03406326,,0,,,-0.020740741,-0.005838393,,-0.085790885,,,,-0.002262837,,0.000109183,-0.028081123,-0.025974026,,-0.001173459,-0.020827042,,,,0.002291374,,-0.010121457,-0.019394372,,,,,,,,,,-0.002344263,0.002524713
16/05/2006,0.002714932,0.003526727,0.002344666,,,-0.013824885,-0.029868578,0,,-0.009708738,,,0.009077156,-0.006577402,,-0.026392962,,,,0.007850663,,0.003165938,-0.028892456,-0.028888889,,0.004485742,-0.023736129,,,,0.002359882,,0.008691207,-0.016441182,,,,,,,,,,-0.004194797,-0.001869482
17/05/2006,0.002707581,0.002411797,-0.005847953,,,-0.003115265,-0.032635468,-0.010075567,,-0.009803921,,,-0.005997001,-0.010404351,,0.018072289,,,,0.000173102,,-0.001088258,0.00214876,0,,0.000956939,0.004736343,,,,-0.00382578,,-0.041054232,0.004441155,,,,,,,,,,-0.014951948,-0.016841071
18/05/2006,-0.003600359,-0.003093421,-0.025882353,,,-0.03125,0.00700191,0.007633588,,-0.00990099,,,-0.003016591,-0.001433692,,-0.041420118,,,,-0.000865352,,-0.002887024,-0.023585684,-0.027459954,,-0.000318674,-0.025769956,,,,0.003545052,,0.00422833,-0.024809629,,,,,,,,,,-0.007049813,-0.006699011
19/05/2006,0.005420054,0.004068404,0.014492754,,,0.022580645,0.000632111,0.002525253,,0,,,0.001512859,-0.003828667,,0.012345679,,,,-0.002078642,,0.005299098,-0.008445946,0.002352941,,0.000637552,-0.006290323,,,,-0.000220783,,-0.012631579,0.004156171,,,,,,,,,,0.006219185,0.004136891
22/05/2006,0.000898472,0.000343383,-0.00952381,,,-0.047318612,-0.075805433,-0.055415617,,-0.019999999,,,-0.027190332,-0.010088878,,-0.051829268,,,,0.00711682,,0.001901968,-0.028960818,-0.030516432,,0.003291919,-0.008927123,,,,0.001324991,,-0.058635394,-0.030728709,,,,,,,,,,-0.009581097,-0.003914732
23/05/2006,0.002693001,-0.000480571,0.032451923,,,0.029801325,0.078605605,0.037333333,,0.020408163,,,0.016304348,0.014559573,,0.038585209,,,,-0.00672182,,0.001844117,0.00754386,-0.00968523,,-0.00338696,-0.009007534,,,,-0.002425935,,0.06795017,0.001164596,,,,,,,,,,-0.006489188,-0.004349989
24/05/2006,-0.003581022,-0.001098977,-0.00814901,,,-0.011254019,-0.027883397,-0.007712082,,-0.01,,,-0.001527884,-0.009567089,,-0.009287926,,,,0.00485858,,0.000162417,0.002960125,-0.009779951,,0.002973661,0.003635764,,,,0.000884304,,-0.03340403,-0.001550989,,,,,,,,,,0.004822172,0.001583656
25/05/2006,0.001796946,0.001100186,-0.001173709,,,-0.003252033,0.029986962,-0.005181347,,0.01010101,,,0.001530222,0.00893504,,0.003125,,,,0.001554137,,0.002056945,0,-0.017283951,,0.002541297,-0.012185085,,,,0.001546164,,0.01810203,-0.004789644,,,,,,,,,,0.013401471,0.011370094
26/05/2006,0,0.001030291,0.034077556,,,0.027732463,0.03164557,0.028645833,,0.01,,,0,0.016993777,,0.018691589,,,,-0.001551725,,0.00221478,0.017361111,0.005025126,,-0.000844951,0.015502586,,,,0.002719988,,0.052262931,0.013332466,,,,,,,,,,0.005518109,0.005719337
30/05/2006,-0.000896863,0.000274461,-0.031818182,,,-0.019047619,-0.040490798,-0.017721519,,-0.029702969,,,-0.006111536,-0.027300541,,-0.009174312,,,,-0.001381454,,-0.000431197,0.005119454,-0.0025,,-0.000634249,0.007879186,,,,-0.001466276,,-0.056323605,0.000192542,,,,,,,,,,-0.020643659,-0.015849611
31/05/2006,-0.000897665,-0.000960351,-0.011737089,,,0,0.002557545,-0.005154639,,0,,,-0.018447348,0.00629083,,-0.018518519,,,,0.000518763,,-0.002156916,-0.010186757,-0.020050125,,-0.000105775,-0.0009772,,,,-0.000954479,,0.007053717,-0.013539528,,,,,,,,,,0.006531913,0.008111925
01/06/2006,0.000898472,-0.002059874,0.005938242,,,-0.001618123,-0.025510204,-0.002590674,,0.010204081,,,0.003915427,0.011541236,,0,,,,-0.004320775,,-0.000702513,-0.01025729,0.00511509,,-0.003914101,0.010107597,,,,-0.002057764,,0.00700431,-0.000780589,,,,,,,,,,0.018807932,0.012298338
02/06/2006,-0.00179533,-0.001376084,-0.001180638,,,0.016207455,0.028141361,0.012987013,,0,,,0.000780031,-0.005704778,,0.022012579,,,,-0.001735811,,0.00064893,0.015562719,0.005089059,,-0.001168225,0.003389283,,,,-0.002577509,,0.019796683,0.010220689,,,,,,,,,,-0.000202803,0.001952236
05/06/2006,0.004496403,0.003720546,0.007092199,,,0.001594896,-0.004455761,-0.002564103,,0,,,0.003897116,0.00334688,,0.009230769,,,,0.006781429,,0.001459143,-0.003412969,0,,0.00478469,-0.001286793,,,,0.003987005,,-0.013116474,-0.008699575,,,,,,,,,,-0.022433799,-0.017799702
06/06/2006,0,-0.002265239,-0.018779343,,,-0.020700637,-0.04028133,-0.01285347,,-0.02020202,,,-0.003881988,-0.016202049,,-0.021341463,,,,-0.007772021,,0.001834765,-0.017979452,-0.010126582,,-0.004656085,-0.004187472,,,,-0.001250184,,-0.031366295,-0.000130014,,,,,,,,,,-0.003152666,-0.001138129
07/06/2006,-0.004476276,-0.002063983,0.003588517,,,-0.001626016,0.017988008,0.005208333,,0,,,-0.006235386,0.016468879,,0.00623053,,,,-0.001566579,,-0.001777539,0.007846556,-0.002557545,,-0.000956837,-0.012291768,,,,0.001399013,,0.014270033,-0.00923217,,,,,,,,,,-0.00507679,-0.006092457
08/06/2006,0,0.001034126,-0.013110846,,,-0.013029316,-0.060209424,-0.031088083,,-0.041237114,,,-0.003137255,-0.025256135,,-0.034055728,,,,0.002266388,,0.004640621,-0.003460208,-0.030769231,,0.001915506,-0.016210906,,,,0.000220588,,-0.021645022,-0.02257366,,,,,,,,,,-0.003011423,0.001417052
09/06/2006,0.002697841,0.000826446,0.007246377,,,0.004950495,0.032033426,0.026737968,,0.021505376,,,-0.000786782,0.022977267,,0.006410256,,,,0.002435206,,0.000214847,0.001736111,0.010582011,,0.001380775,-0.005992009,,,,0.000588106,,0.007743363,0.012487412,,,,,,,,,,-0.004782508,-0.00447561
12/06/2006,0,0.002270851,0,,,-0.004926108,-0.027665317,-0.0234375,,-0.010526315,,,0.000787402,-0.017682198,,-0.003184713,,,,0.005726184,,-0.0010203,0,-0.002617801,,0.002439542,0.00184193,,,,0.00066123,,-0.020307355,-0.005105762,,,,,,,,,,-0.020486539,-0.011866252
13/06/2006,0.002690583,0.001373155,-0.03117506,,,-0.044554455,-0.064538515,-0.029333333,,0,,,-0.001573564,-0.006324495,,-0.047923323,,,,0.005521049,,0.001505134,-0.027729636,-0.036745407,,0.002645222,-0.032425208,,,,0.0010279,,-0.031932773,-0.025393228,,,,,,,,,,-0.009013492,-0.01111165
14/06/2006,0.003577816,0.000479945,-0.028465347,,,-0.001727116,0.011869436,0,,-0.010638298,,,-0.011032309,-0.006364749,,0,,,,0.000686342,,-0.000483065,0.005347594,-0.005449591,,-0.000422119,-0.023492831,,,,-0.001760305,,0.005208333,-0.001436094,,,,,,,,,,0.006528456,0.005189303
15/06/2006,-0.002673797,-0.002535636,0.033121019,,,0.019031142,0.072580645,0.013736264,,0.021505376,,,0,0.017984725,,0,,,,-0.004801099,,-0.003544196,0.003546099,0.008219178,,-0.005489865,0.012029013,,,,-0.003306392,,0.056419113,0.006368991,,,,,,,,,,0.027876271,0.021235077
16/06/2006,-0.004468276,-0.003297836,0.016029593,,,-0.001697793,-0.007518797,0.010840108,,0.010526315,,,0.004780876,0.002662149,,0.023489933,,,,-0.001033768,,-0.001562836,0.012367491,0.019021739,,-0.001698514,0.037930431,,,,0.000294877,,-0.00599455,0.02660769,,,,,,,,,,-0.006622649,-0.003677871
19/06/2006,0,-0.001723306,-0.002427184,,,0.006802721,0.016528926,0.00536193,,0.010416668,,,0,0.009172098,,0,,,,-0.004311832,,-0.00102553,-0.008726003,0,,-0.002871118,0.002526105,,,,-0.00169504,,0.001644737,-0.006694949,,,,,,,,,,-0.009169243,-0.009116795
20/06/2006,-0.00179533,-0.000207154,-0.01459854,,,0,0.002710027,-0.008,,-0.01030928,,,-0.000793021,-0.003348481,,-0.026229508,,,,-0.00017322,,0.001674951,0.003521127,-0.005333333,,0.000426576,-0.005039476,,,,-0.002879079,,-0.001094691,-0.00960961,,,,,,,,,,-0.001592035,-8.07E-06
21/06/2006,0,-0.003591408,-0.004938272,,,0.011824324,0.007432432,-0.002688172,,0.010416668,,,0.001587302,0.009839213,,0,,,,-0.005717256,,-0.000215762,0.007017544,0,,-0.003837544,0.004220831,,,,-0.00051825,,0.008219178,-0.000943333,,,,,,,,,,0.01620262,0.009740957
22/06/2006,-0.003597124,-0.000762459,0,,,0.006677796,0.01676727,0.018867925,,0,,,0,-0.00641635,,0.01010101,,,,-0.000871232,,0.00161856,0,0.00536193,,-0.000321027,0.017989242,,,,-0.000962963,,0.009782609,0.02846159,,,,,,,,,,-0.008509234,-0.005270704
23/06/2006,0,-0.000624306,-0.001240695,,,0.001658375,-0.008575198,-0.007936508,,0,,,0.004754358,0.000956709,,0,,,,0.00209278,,0.000269324,-0.005226481,0,,-0.000642261,0.005615195,,,,-0.000444873,,-0.002691066,-0.006623385,,,,,,,,,,-0.000711269,-0.000883089
26/06/2006,0,-0.001041161,-0.00621118,,,-0.006622517,0.0166334,-0.008,,0.010309278,,,-0.003154574,0.00525687,,0,,,,-0.001392274,,0.000538502,0.012259194,0,,-0.000856898,0.00065692,,,,0.000519249,,-0.002158662,0.001914444,,,,,,,,,,0.005750707,0.004869473
27/06/2006,0,0,0.025,,,0.001666667,-0.010471204,0.008064516,,-0.010204081,,,0,-0.014024245,,0.013333333,,,,0.000348555,,-0.000753498,0,0.002666667,,-0.000107204,0.004431316,,,,0.00029656,,-0.015684154,0.005930026,,,,,,,,,,-0.015663117,-0.009084016
28/06/2006,-0.000902526,6.95E-05,-0.007317073,,,-0.001663894,-0.007936508,-0.005333333,,0,,,0.000791139,-0.006991321,,-0.003289474,,,,-0.001567945,,0.000484758,-0.006055363,-0.002659574,,0.000214431,-0.012091503,,,,0.000815298,,0.012087912,-0.002816532,,,,,,,,,,0.005518433,0.005487451
29/06/2006,-0.001806685,-6.95E-05,0.00982801,,,0.016666667,0.044,0.010723861,,0.020618556,,,0.008695652,0.019907745,,0.00990099,,,,0.000697959,,0.002368775,0.006092254,0.008,,0.000321578,0.008766126,,,,0.00311042,,0.016286645,0.017800841,,,,,,,,,,0.029613888,0.021565004
30/06/2006,0.003619911,0.002153974,0.01946472,,,0.013114754,0.037037037,0.021220159,,0,,,0.002351097,0.001904308,,0.029411765,,,,0.002441151,,-0.00037596,0.010380623,0.021164021,,0.001821688,0.018363664,,,,0,,0.020299145,0.022329784,,,,,,,,,,-0.00105308,-0.002097656
03/07/2006,0,0.001248007,0.002386635,,,0,-0.002463054,0.005194805,,0.01010101,,,0,0.004751722,,0.006349206,,,,-0.001217603,,0.000107458,0.007705479,0.018134715,,0.000106963,0.008372244,,,,-0.01351052,,0.002094241,0.003598258,,,,,,,,,,0.008443408,0.007864896
05/07/2006,0,0.002769891,0,,,0,-0.02654321,0.010335917,,-0.01,,,0.000781861,-0.017971152,,0.009463722,,,,0.005921281,,-0.001557968,0.000849618,0.012722646,,0.003850268,0.00686572,,,,0.002170334,,-0.00522466,-0.003333753,,,,,,,,,,-0.016932678,-0.007248852
06/07/2006,0,-0.00138112,0.007142857,,,0.003236246,0.02346227,0,,0,,,0.040625,0.004093426,,0,,,,-0.00017313,,0.001560399,0,0.007537688,,-0.000532708,-0.005074533,,,,0.000821447,,0.013655462,0.005869359,,,,,,,,,,0.000812691,0.002494214
07/07/2006,0,0.001521333,-0.002364066,,,0,0,0,,-0.01010101,,,-0.006006006,-0.015107914,,0.00625,,,,0.000865801,,0.000107445,0.000848896,0.002493766,,0.000319795,0.000159387,,,,0.001343083,,0,0.000125486,,,,,,,,,,-0.011614377,-0.00674995
10/07/2006,0.007213706,0.00234758,-0.007109005,,,0,-0.004956629,0.00511509,,0,,,0.006797583,-0.004382761,,0,,,,0.003979238,,0.001074345,-0.000848176,0,,0.002557545,-0.007490039,,,,0.000298063,,-0.011398964,0.004454203,,,,,,,,,,-0.006164205,0.001469786
11/07/2006,-0.001790511,-0.00013777,-0.016706444,,,-0.001612903,0.01120797,0,,-0.020408165,,,0.005251313,-0.011494253,,0,,,,0.000861624,,0.000912214,0.002716469,0.007462687,,0.00042517,-0.008188824,,,,0.002905244,,-0.002096436,-0.004371994,,,,,,,,,,0.005635603,0.004016356
12/07/2006,0.002690583,0.00048226,0.001213592,,,0,0.009236453,-0.002544529,,0.010416668,,,-0.01641791,0.005195448,,0,,,,-0.002238292,,-0.002787755,0.005756857,0,,-0.001699958,0.003561598,,,,0,,0.013130252,0.003638417,,,,,,,,,,-0.018141219,-0.010869028
13/07/2006,0,0.000413166,-0.023030303,,,-0.012924071,-0.025015253,-0.012755102,,-0.030927836,,,-0.006828528,-0.016736402,,-0.01552795,,,,0.006902502,,0.001397774,0,-0.009876543,,0.00372499,0.002258429,,,,0.000222833,,-0.013478486,-0.009313082,,,,,,,,,,-0.01728504,-0.012966746
14/07/2006,0,0.001720815,-0.009925558,,,0.001636661,-0.028785982,-0.007751938,,-0.010638298,,,0.000763942,-0.021026283,,-0.028391167,,,,0.005484148,,0.000375797,-0.003367003,-0.014962594,,0.004347365,-0.012715274,,,,0.002450616,,-0.028901734,-0.018990536,,,,,,,,,,-0.008159315,-0.00489429
17/07/2006,0.007155635,0.001855288,-0.007518797,,,-0.004901961,-0.006443299,-0.013020833,,0,,,0,0.017642547,,-0.00974026,,,,-0.000511334,,0.003434582,-0.010135135,-0.007594937,,-0.002850507,-0.004890773,,,,-0.000740796,,-0.006493506,-0.002250949,,,,,,,,,,0.000181606,-0.00138324
18/07/2006,-0.002664298,-0.00260631,-0.005050505,,,-0.004926108,0.002594034,-0.007915567,,-0.010752688,,,0.000763359,-0.012311558,,-0.006557377,,,,-0.003240109,,-0.004332013,0,0,,-0.003599787,-0.018184796,,,,-0.002520572,,-0.002178649,-0.006252417,,,,,,,,,,0.002699095,0.001919817
19/07/2006,-0.001780945,-0.002131756,0.002538071,,,0.00990099,0.055627426,0.021276596,,0.02173913,,,0.000762777,0.010684304,,0.00990099,,,,-0.022754492,,-0.004136005,-0.003412969,0.012755102,,-0.001912656,-0.010845986,,,,0.000891862,,0.029475983,-0.002529675,,,,,,,,,,0.018348485,0.01855511
20/07/2006,0.002676182,0.002687616,0.017721519,,,0,-0.011029412,0.005208333,,0,,,0.002286585,-0.004530581,,0.019607843,,,,0.028011205,,-0.000755123,0,0.012594458,,0.002555095,0.014338732,,,,0.000297022,,-0.010074231,0.010404474,,,,,,,,,,-0.019844148,-0.008477511
21/07/2006,0.002669039,0.000343643,-0.024875622,,,-0.011437908,-0.013630731,-0.007772021,,-0.021276595,,,0.003041825,-0.025790139,,0,,,,0.000851499,,-0.000161936,0.006849315,-0.002487562,,0.000106191,-0.008315318,,,,0.000222701,,-0.010712373,-0.004054576,,,,,,,,,,-0.009331098,-0.007076898
24/07/2006,0.000887313,0.001099279,0.010204082,,,0.008264463,-0.009422111,-0.002610966,,0.02173913,,,0.0015163,0.01972489,,-0.006410256,,,,0.002212013,,-0.000323921,-0.012517007,0,,0.001167976,-0.008217339,,,,0.001335906,,0.009745533,0.003231018,,,,,,,,,,0.020515877,0.01662514
25/07/2006,0,0.00130396,0.002525253,,,-0.001639344,0.000634115,0.005235602,,0,,,0.001514005,0.001272588,,0.012903226,,,,0.005602716,,0.002916239,0.005786718,0.002493766,,0.002545339,0.017754479,,,,-0.000889416,,-0.008042895,0.015008052,,,,,,,,,,0.005849054,0.006320808
