Date,Name,Close,High,Low,Open,Volume
05/24/1991,HgCapital Trust Ord,0.09698,,,,
05/25/1991,HgCapital Trust Ord,0.09698,,,,
05/26/1991,HgCapital Trust Ord,0.09698,,,,
05/27/1991,HgCapital Trust Ord,0.09698,,,,
05/28/1991,HgCapital Trust Ord,0.09698,,,,
05/29/1991,HgCapital Trust Ord,0.09698,,,,
05/30/1991,HgCapital Trust Ord,0.09698,,,,
05/31/1991,HgCapital Trust Ord,0.09698,,,,
06/01/1991,HgCapital Trust Ord,0.09698,,,,
06/02/1991,HgCapital Trust Ord,0.09698,,,,
06/03/1991,HgCapital Trust Ord,0.09698,,,,
06/04/1991,HgCapital Trust Ord,0.09698,,,,
06/05/1991,HgCapital Trust Ord,0.09698,,,,
06/06/1991,HgCapital Trust Ord,0.09698,,,,
06/07/1991,HgCapital Trust Ord,0.09698,,,,
06/08/1991,HgCapital Trust Ord,0.09698,,,,
06/09/1991,HgCapital Trust Ord,0.09698,,,,
06/10/1991,HgCapital Trust Ord,0.09698,,,,
06/11/1991,HgCapital Trust Ord,0.09698,,,,
06/12/1991,HgCapital Trust Ord,0.09698,,,,
06/13/1991,HgCapital Trust Ord,0.09698,,,,
06/14/1991,HgCapital Trust Ord,0.09698,,,,
06/15/1991,HgCapital Trust Ord,0.09698,,,,
06/16/1991,HgCapital Trust Ord,0.09698,,,,
06/17/1991,HgCapital Trust Ord,0.09698,,,,
06/18/1991,HgCapital Trust Ord,0.09698,,,,
06/19/1991,HgCapital Trust Ord,0.09698,,,,
06/20/1991,HgCapital Trust Ord,0.09698,,,,
06/21/1991,HgCapital Trust Ord,0.09698,,,,
06/22/1991,HgCapital Trust Ord,0.09698,,,,
06/23/1991,HgCapital Trust Ord,0.09698,,,,
06/24/1991,HgCapital Trust Ord,0.09698,,,,
06/25/1991,HgCapital Trust Ord,0.09698,,,,
06/26/1991,HgCapital Trust Ord,0.09698,,,,
06/27/1991,HgCapital Trust Ord,0.09698,,,,
06/28/1991,HgCapital Trust Ord,0.09698,,,,
06/29/1991,HgCapital Trust Ord,0.09698,,,,
06/30/1991,HgCapital Trust Ord,0.09698,,,,
07/01/1991,HgCapital Trust Ord,0.09698,,,,
07/02/1991,HgCapital Trust Ord,0.09698,,,,
07/03/1991,HgCapital Trust Ord,0.09698,,,,
07/04/1991,HgCapital Trust Ord,0.09698,,,,
07/05/1991,HgCapital Trust Ord,0.09698,,,,
07/06/1991,HgCapital Trust Ord,0.09698,,,,
07/07/1991,HgCapital Trust Ord,0.09698,,,,
07/08/1991,HgCapital Trust Ord,0.09698,,,,
07/09/1991,HgCapital Trust Ord,0.09698,,,,
07/10/1991,HgCapital Trust Ord,0.09698,,,,
07/11/1991,HgCapital Trust Ord,0.09698,,,,
07/12/1991,HgCapital Trust Ord,0.09698,,,,
07/13/1991,HgCapital Trust Ord,0.09698,,,,
07/14/1991,HgCapital Trust Ord,0.09698,,,,
07/15/1991,HgCapital Trust Ord,0.09698,,,,
07/16/1991,HgCapital Trust Ord,0.09698,,,,
07/17/1991,HgCapital Trust Ord,0.09698,,,,
07/18/1991,HgCapital Trust Ord,0.09698,,,,
07/19/1991,HgCapital Trust Ord,0.09698,,,,
07/20/1991,HgCapital Trust Ord,0.09698,,,,
07/21/1991,HgCapital Trust Ord,0.09698,,,,
07/22/1991,HgCapital Trust Ord,0.09698,,,,
07/23/1991,HgCapital Trust Ord,0.09698,,,,
07/24/1991,HgCapital Trust Ord,0.09698,,,,
07/25/1991,HgCapital Trust Ord,0.09698,,,,
07/26/1991,HgCapital Trust Ord,0.09698,,,,
07/27/1991,HgCapital Trust Ord,0.09698,,,,
07/28/1991,HgCapital Trust Ord,0.09698,,,,
07/29/1991,HgCapital Trust Ord,0.09698,,,,
07/30/1991,HgCapital Trust Ord,0.09698,,,,
07/31/1991,HgCapital Trust Ord,0.09698,,,,
08/01/1991,HgCapital Trust Ord,0.09698,,,,
08/02/1991,HgCapital Trust Ord,0.09698,,,,
08/03/1991,HgCapital Trust Ord,0.09698,,,,
08/04/1991,HgCapital Trust Ord,0.09698,,,,
08/05/1991,HgCapital Trust Ord,0.09698,,,,
08/06/1991,HgCapital Trust Ord,0.09698,,,,
08/07/1991,HgCapital Trust Ord,0.09698,,,,
08/08/1991,HgCapital Trust Ord,0.09698,,,,
08/09/1991,HgCapital Trust Ord,0.09698,,,,
08/10/1991,HgCapital Trust Ord,0.09698,,,,
08/11/1991,HgCapital Trust Ord,0.09698,,,,
08/12/1991,HgCapital Trust Ord,0.09698,,,,
08/13/1991,HgCapital Trust Ord,0.09698,,,,
08/14/1991,HgCapital Trust Ord,0.09698,,,,
08/15/1991,HgCapital Trust Ord,0.09698,,,,
08/16/1991,HgCapital Trust Ord,0.09698,,,,
08/17/1991,HgCapital Trust Ord,0.09698,,,,
08/18/1991,HgCapital Trust Ord,0.09698,,,,
08/19/1991,HgCapital Trust Ord,0.09698,,,,
08/20/1991,HgCapital Trust Ord,0.09698,,,,
08/21/1991,HgCapital Trust Ord,0.09698,,,,
08/22/1991,HgCapital Trust Ord,0.09698,,,,
08/23/1991,HgCapital Trust Ord,0.09698,,,,
08/24/1991,HgCapital Trust Ord,0.09698,,,,
08/25/1991,HgCapital Trust Ord,0.09698,,,,
08/26/1991,HgCapital Trust Ord,0.09698,,,,
08/27/1991,HgCapital Trust Ord,0.09698,,,,
08/28/1991,HgCapital Trust Ord,0.09698,,,,
08/29/1991,HgCapital Trust Ord,0.09698,,,,
08/30/1991,HgCapital Trust Ord,0.09698,,,,
08/31/1991,HgCapital Trust Ord,0.09698,,,,
09/01/1991,HgCapital Trust Ord,0.09698,,,,
09/02/1991,HgCapital Trust Ord,0.09698,,,,
09/03/1991,HgCapital Trust Ord,0.09698,,,,
09/04/1991,HgCapital Trust Ord,0.09698,,,,
09/05/1991,HgCapital Trust Ord,0.09698,,,,
09/06/1991,HgCapital Trust Ord,0.09698,,,,
09/07/1991,HgCapital Trust Ord,0.09698,,,,
09/08/1991,HgCapital Trust Ord,0.09698,,,,
09/09/1991,HgCapital Trust Ord,0.09698,,,,
09/10/1991,HgCapital Trust Ord,0.09698,,,,
09/11/1991,HgCapital Trust Ord,0.09698,,,,
09/12/1991,HgCapital Trust Ord,0.09698,,,,
09/13/1991,HgCapital Trust Ord,0.09698,,,,
09/14/1991,HgCapital Trust Ord,0.09698,,,,
09/15/1991,HgCapital Trust Ord,0.09698,,,,
09/16/1991,HgCapital Trust Ord,0.09698,,,,
09/17/1991,HgCapital Trust Ord,0.09698,,,,
09/18/1991,HgCapital Trust Ord,0.09698,,,,
09/19/1991,HgCapital Trust Ord,0.09698,,,,
09/20/1991,HgCapital Trust Ord,0.09698,,,,
09/21/1991,HgCapital Trust Ord,0.09698,,,,
09/22/1991,HgCapital Trust Ord,0.09698,,,,
09/23/1991,HgCapital Trust Ord,0.09698,,,,
09/24/1991,HgCapital Trust Ord,0.09698,,,,
